trip_id;route_id;service_id
2078L22225C2;20T0004C2;2078L
2078L22227C2;20T0004C2;2078L
2078L22229C2;20T0004C2;2078L
2078L22231C2;20T0004C2;2078L
2078L22233C2;20T0004C2;2078L
2078L22235C2;20T0004C2;2078L
2078L22237C2;20T0004C2;2078L
2079M22201C2;20T0004C2;2079M
2079M22203C2;20T0004C2;2079M
2079M22205C2;20T0004C2;2079M
2079M22207C2;20T0004C2;2079M
2079M22209C2;20T0004C2;2079M
2079M22211C2;20T0004C2;2079M
2079M22213C2;20T0004C2;2079M
2079M22215C2;20T0004C2;2079M
2079M22217C2;20T0004C2;2079M
2079M22219C2;20T0004C2;2079M
2079M22221C2;20T0004C2;2079M
2079M22223C2;20T0004C2;2079M
2079M22225C2;20T0004C2;2079M
2079M22227C2;20T0004C2;2079M
2079M22229C2;20T0004C2;2079M
2079M22231C2;20T0004C2;2079M
2079M22233C2;20T0004C2;2079M
2079M22235C2;20T0004C2;2079M
2079M22237C2;20T0004C2;2079M
2080X22201C2;20T0004C2;2080X
2080X22203C2;20T0004C2;2080X
2080X22205C2;20T0004C2;2080X
2080X22207C2;20T0004C2;2080X
2080X22209C2;20T0004C2;2080X
2080X22211C2;20T0004C2;2080X
2080X22213C2;20T0004C2;2080X
2080X22215C2;20T0004C2;2080X
2080X22217C2;20T0004C2;2080X
2080X22219C2;20T0004C2;2080X
2080X22221C2;20T0004C2;2080X
2080X22223C2;20T0004C2;2080X
2080X22225C2;20T0004C2;2080X
2080X22227C2;20T0004C2;2080X
2080X22229C2;20T0004C2;2080X
2080X22231C2;20T0004C2;2080X
2080X22233C2;20T0004C2;2080X
2080X22235C2;20T0004C2;2080X
2080X22237C2;20T0004C2;2080X
2081J22201C2;20T0004C2;2081J
2081J22203C2;20T0004C2;2081J
2081J22205C2;20T0004C2;2081J
2081J22207C2;20T0004C2;2081J
2081J22209C2;20T0004C2;2081J
2081J22211C2;20T0004C2;2081J
2081J22213C2;20T0004C2;2081J
2081J22215C2;20T0004C2;2081J
2081J22217C2;20T0004C2;2081J
2081J22219C2;20T0004C2;2081J
2081J22221C2;20T0004C2;2081J
2081J22223C2;20T0004C2;2081J
2081J22225C2;20T0004C2;2081J
2081J22227C2;20T0004C2;2081J
2081J22229C2;20T0004C2;2081J
2081J22231C2;20T0004C2;2081J
2081J22233C2;20T0004C2;2081J
2081J22235C2;20T0004C2;2081J
2081J22237C2;20T0004C2;2081J
2082V22201C2;20T0004C2;2082V
2082V22203C2;20T0004C2;2082V
2082V22205C2;20T0004C2;2082V
2082V22207C2;20T0004C2;2082V
2082V22209C2;20T0004C2;2082V
2082V22211C2;20T0004C2;2082V
2082V22213C2;20T0004C2;2082V
2082V22215C2;20T0004C2;2082V
2082V22217C2;20T0004C2;2082V
2082V22219C2;20T0004C2;2082V
2082V22221C2;20T0004C2;2082V
2082V22223C2;20T0004C2;2082V
2082V22225C2;20T0004C2;2082V
2082V22227C2;20T0004C2;2082V
2082V22229C2;20T0004C2;2082V
2082V22231C2;20T0004C2;2082V
2082V22233C2;20T0004C2;2082V
2082V22235C2;20T0004C2;2082V
2082V22237C2;20T0004C2;2082V
2083S22201C2;20T0004C2;2083S
2083S22205C2;20T0004C2;2083S
2083S22207C2;20T0004C2;2083S
2083S22209C2;20T0004C2;2083S
2083S22211C2;20T0004C2;2083S
2083S22213C2;20T0004C2;2083S
2083S22215C2;20T0004C2;2083S
2083S22217C2;20T0004C2;2083S
2083S22219C2;20T0004C2;2083S
2083S22221C2;20T0004C2;2083S
2083S22223C2;20T0004C2;2083S
2083S22225C2;20T0004C2;2083S
2083S22227C2;20T0004C2;2083S
2083S22231C2;20T0004C2;2083S
2083S22233C2;20T0004C2;2083S
2083S22235C2;20T0004C2;2083S
2083S22237C2;20T0004C2;2083S
2084D22207C2;20T0004C2;2084D
2084D22209C2;20T0004C2;2084D
2084D22211C2;20T0004C2;2084D
2084D22213C2;20T0004C2;2084D
2084D22215C2;20T0004C2;2084D
2084D22217C2;20T0004C2;2084D
2084D22219C2;20T0004C2;2084D
2084D22221C2;20T0004C2;2084D
2084D22223C2;20T0004C2;2084D
2084D22225C2;20T0004C2;2084D
2084D22227C2;20T0004C2;2084D
2084D22231C2;20T0004C2;2084D
2084D22233C2;20T0004C2;2084D
2084D22235C2;20T0004C2;2084D
2084D22237C2;20T0004C2;2084D
2085L22201C2;20T0004C2;2085L
2085L22203C2;20T0004C2;2085L
2085L22205C2;20T0004C2;2085L
2085L22207C2;20T0004C2;2085L
2085L22209C2;20T0004C2;2085L
2085L22211C2;20T0004C2;2085L
2085L22213C2;20T0004C2;2085L
2085L22215C2;20T0004C2;2085L
2085L22217C2;20T0004C2;2085L
2085L22219C2;20T0004C2;2085L
2085L22221C2;20T0004C2;2085L
2085L22223C2;20T0004C2;2085L
2085L22225C2;20T0004C2;2085L
2085L22227C2;20T0004C2;2085L
2085L22229C2;20T0004C2;2085L
2085L22231C2;20T0004C2;2085L
2085L22233C2;20T0004C2;2085L
2085L22235C2;20T0004C2;2085L
2085L22237C2;20T0004C2;2085L
2086M22201C2;20T0004C2;2086M
2086M22203C2;20T0004C2;2086M
2086M22205C2;20T0004C2;2086M
2086M22207C2;20T0004C2;2086M
2086M22209C2;20T0004C2;2086M
2086M22211C2;20T0004C2;2086M
2086M22213C2;20T0004C2;2086M
2086M22215C2;20T0004C2;2086M
2086M22217C2;20T0004C2;2086M
2086M22219C2;20T0004C2;2086M
2086M22221C2;20T0004C2;2086M
2086M22223C2;20T0004C2;2086M
2086M22225C2;20T0004C2;2086M
2086M22227C2;20T0004C2;2086M
2086M22229C2;20T0004C2;2086M
2086M22231C2;20T0004C2;2086M
2086M22233C2;20T0004C2;2086M
2086M22235C2;20T0004C2;2086M
2086M22237C2;20T0004C2;2086M
2087X22201C2;20T0004C2;2087X
2087X22203C2;20T0004C2;2087X
2087X22205C2;20T0004C2;2087X
2087X22207C2;20T0004C2;2087X
2087X22209C2;20T0004C2;2087X
2087X22211C2;20T0004C2;2087X
2087X22213C2;20T0004C2;2087X
2087X22215C2;20T0004C2;2087X
2087X22217C2;20T0004C2;2087X
2087X22219C2;20T0004C2;2087X
2087X22221C2;20T0004C2;2087X
2087X22223C2;20T0004C2;2087X
2087X22225C2;20T0004C2;2087X
2087X22227C2;20T0004C2;2087X
2087X22229C2;20T0004C2;2087X
2087X22231C2;20T0004C2;2087X
2087X22233C2;20T0004C2;2087X
2087X22235C2;20T0004C2;2087X
2087X22237C2;20T0004C2;2087X
2088J22201C2;20T0004C2;2088J
2088J22203C2;20T0004C2;2088J
2088J22205C2;20T0004C2;2088J
2088J22207C2;20T0004C2;2088J
2088J22209C2;20T0004C2;2088J
2088J22211C2;20T0004C2;2088J
2088J22213C2;20T0004C2;2088J
2088J22215C2;20T0004C2;2088J
2088J22217C2;20T0004C2;2088J
2088J22219C2;20T0004C2;2088J
2088J22221C2;20T0004C2;2088J
2088J22223C2;20T0004C2;2088J
2088J22225C2;20T0004C2;2088J
2088J22227C2;20T0004C2;2088J
2088J22229C2;20T0004C2;2088J
2088J22231C2;20T0004C2;2088J
2088J22233C2;20T0004C2;2088J
2088J22235C2;20T0004C2;2088J
2088J22237C2;20T0004C2;2088J
2089V22201C2;20T0004C2;2089V
2089V22203C2;20T0004C2;2089V
2089V22205C2;20T0004C2;2089V
2089V22207C2;20T0004C2;2089V
2089V22209C2;20T0004C2;2089V
2089V22211C2;20T0004C2;2089V
2089V22213C2;20T0004C2;2089V
2089V22215C2;20T0004C2;2089V
2089V22217C2;20T0004C2;2089V
2089V22219C2;20T0004C2;2089V
2089V22221C2;20T0004C2;2089V
2089V22223C2;20T0004C2;2089V
2089V22225C2;20T0004C2;2089V
2089V22227C2;20T0004C2;2089V
2089V22229C2;20T0004C2;2089V
2089V22231C2;20T0004C2;2089V
2089V22233C2;20T0004C2;2089V
2089V22235C2;20T0004C2;2089V
2089V22237C2;20T0004C2;2089V
2090S22201C2;20T0004C2;2090S
2090S22205C2;20T0004C2;2090S
2090S22207C2;20T0004C2;2090S
2090S22209C2;20T0004C2;2090S
2090S22211C2;20T0004C2;2090S
2090S22213C2;20T0004C2;2090S
2090S22215C2;20T0004C2;2090S
2090S22217C2;20T0004C2;2090S
2090S22219C2;20T0004C2;2090S
2090S22221C2;20T0004C2;2090S
2090S22223C2;20T0004C2;2090S
2090S22225C2;20T0004C2;2090S
2090S22227C2;20T0004C2;2090S
2090S22231C2;20T0004C2;2090S
2090S22233C2;20T0004C2;2090S
2090S22235C2;20T0004C2;2090S
2090S22237C2;20T0004C2;2090S
2091D22207C2;20T0004C2;2091D
2091D22209C2;20T0004C2;2091D
2091D22211C2;20T0004C2;2091D
2091D22213C2;20T0004C2;2091D
2091D22215C2;20T0004C2;2091D
2091D22217C2;20T0004C2;2091D
2091D22219C2;20T0004C2;2091D
2091D22221C2;20T0004C2;2091D
2091D22223C2;20T0004C2;2091D
2091D22225C2;20T0004C2;2091D
2091D22227C2;20T0004C2;2091D
2091D22231C2;20T0004C2;2091D
2091D22233C2;20T0004C2;2091D
2091D22235C2;20T0004C2;2091D
2091D22237C2;20T0004C2;2091D
2092L22201C2;20T0004C2;2092L
2092L22203C2;20T0004C2;2092L
2092L22205C2;20T0004C2;2092L
2092L22207C2;20T0004C2;2092L
2092L22209C2;20T0004C2;2092L
2092L22211C2;20T0004C2;2092L
2092L22213C2;20T0004C2;2092L
2092L22215C2;20T0004C2;2092L
2092L22217C2;20T0004C2;2092L
2092L22219C2;20T0004C2;2092L
2092L22221C2;20T0004C2;2092L
2092L22223C2;20T0004C2;2092L
2092L22225C2;20T0004C2;2092L
2092L22227C2;20T0004C2;2092L
2092L22229C2;20T0004C2;2092L
2092L22231C2;20T0004C2;2092L
2092L22233C2;20T0004C2;2092L
2092L22235C2;20T0004C2;2092L
2092L22237C2;20T0004C2;2092L
2093M22201C2;20T0004C2;2093M
2093M22203C2;20T0004C2;2093M
2093M22205C2;20T0004C2;2093M
2093M22207C2;20T0004C2;2093M
2093M22209C2;20T0004C2;2093M
2093M22211C2;20T0004C2;2093M
2093M22213C2;20T0004C2;2093M
2093M22215C2;20T0004C2;2093M
2093M22217C2;20T0004C2;2093M
2093M22219C2;20T0004C2;2093M
2093M22221C2;20T0004C2;2093M
2093M22223C2;20T0004C2;2093M
2093M22225C2;20T0004C2;2093M
2093M22227C2;20T0004C2;2093M
2093M22229C2;20T0004C2;2093M
2093M22231C2;20T0004C2;2093M
2093M22233C2;20T0004C2;2093M
2093M22235C2;20T0004C2;2093M
2093M22237C2;20T0004C2;2093M
2063D22207C3;20T0005C3;2063D
2063D22209C3;20T0005C3;2063D
2063D22211C3;20T0005C3;2063D
2063D22213C3;20T0005C3;2063D
2063D22215C3;20T0005C3;2063D
2063D22217C3;20T0005C3;2063D
2063D22219C3;20T0005C3;2063D
2063D22221C3;20T0005C3;2063D
2063D22223C3;20T0005C3;2063D
2063D22227C3;20T0005C3;2063D
2063D22231C3;20T0005C3;2063D
2063D22233C3;20T0005C3;2063D
2063D22235C3;20T0005C3;2063D
2063D22311C3;20T0005C3;2063D
2063D22315C3;20T0005C3;2063D
2063D22325C3;20T0005C3;2063D
2063D22331C3;20T0005C3;2063D
2063D22349C3;20T0005C3;2063D
2064L22201C3;20T0005C3;2064L
2064L22203C3;20T0005C3;2064L
2064L22205C3;20T0005C3;2064L
2064L22207C3;20T0005C3;2064L
2064L22209C3;20T0005C3;2064L
2064L22211C3;20T0005C3;2064L
2064L22213C3;20T0005C3;2064L
2064L22215C3;20T0005C3;2064L
2064L22217C3;20T0005C3;2064L
2064L22219C3;20T0005C3;2064L
2064L22221C3;20T0005C3;2064L
2064L22223C3;20T0005C3;2064L
2064L22225C3;20T0005C3;2064L
2064L22227C3;20T0005C3;2064L
2064L22229C3;20T0005C3;2064L
2064L22231C3;20T0005C3;2064L
2064L22233C3;20T0005C3;2064L
2064L22235C3;20T0005C3;2064L
2064L22303C3;20T0005C3;2064L
2064L22305C3;20T0005C3;2064L
2064L22307C3;20T0005C3;2064L
2064L22311C3;20T0005C3;2064L
2064L22317C3;20T0005C3;2064L
2064L22325C3;20T0005C3;2064L
2064L22327C3;20T0005C3;2064L
2064L22331C3;20T0005C3;2064L
2064L22335C3;20T0005C3;2064L
2064L22343C3;20T0005C3;2064L
2064L22347C3;20T0005C3;2064L
2064L22351C3;20T0005C3;2064L
2064L22361C3;20T0005C3;2064L
2064L22363C3;20T0005C3;2064L
2064L22365C3;20T0005C3;2064L
2064L22367C3;20T0005C3;2064L
2064L22369C3;20T0005C3;2064L
2064L22371C3;20T0005C3;2064L
2065M22201C3;20T0005C3;2065M
2065M22203C3;20T0005C3;2065M
2065M22205C3;20T0005C3;2065M
2065M22207C3;20T0005C3;2065M
2065M22209C3;20T0005C3;2065M
2065M22211C3;20T0005C3;2065M
2065M22213C3;20T0005C3;2065M
2065M22215C3;20T0005C3;2065M
2065M22217C3;20T0005C3;2065M
2065M22219C3;20T0005C3;2065M
2065M22221C3;20T0005C3;2065M
2065M22223C3;20T0005C3;2065M
2065M22225C3;20T0005C3;2065M
2065M22227C3;20T0005C3;2065M
2065M22229C3;20T0005C3;2065M
2065M22231C3;20T0005C3;2065M
2065M22233C3;20T0005C3;2065M
2065M22235C3;20T0005C3;2065M
2065M22303C3;20T0005C3;2065M
2065M22305C3;20T0005C3;2065M
2065M22307C3;20T0005C3;2065M
2065M22311C3;20T0005C3;2065M
2065M22317C3;20T0005C3;2065M
2065M22325C3;20T0005C3;2065M
2065M22327C3;20T0005C3;2065M
2065M22331C3;20T0005C3;2065M
2065M22335C3;20T0005C3;2065M
2065M22343C3;20T0005C3;2065M
2065M22347C3;20T0005C3;2065M
2065M22351C3;20T0005C3;2065M
2065M22361C3;20T0005C3;2065M
2065M22363C3;20T0005C3;2065M
2065M22365C3;20T0005C3;2065M
2065M22367C3;20T0005C3;2065M
2065M22369C3;20T0005C3;2065M
2065M22371C3;20T0005C3;2065M
2066X22201C3;20T0005C3;2066X
2066X22203C3;20T0005C3;2066X
2066X22205C3;20T0005C3;2066X
2066X22207C3;20T0005C3;2066X
2066X22209C3;20T0005C3;2066X
2066X22211C3;20T0005C3;2066X
2066X22213C3;20T0005C3;2066X
2066X22215C3;20T0005C3;2066X
2066X22217C3;20T0005C3;2066X
2066X22219C3;20T0005C3;2066X
2066X22221C3;20T0005C3;2066X
2066X22223C3;20T0005C3;2066X
2066X22225C3;20T0005C3;2066X
2066X22227C3;20T0005C3;2066X
2066X22229C3;20T0005C3;2066X
2066X22231C3;20T0005C3;2066X
2066X22233C3;20T0005C3;2066X
2066X22235C3;20T0005C3;2066X
2066X22303C3;20T0005C3;2066X
2066X22305C3;20T0005C3;2066X
2066X22307C3;20T0005C3;2066X
2066X22311C3;20T0005C3;2066X
2066X22317C3;20T0005C3;2066X
2066X22325C3;20T0005C3;2066X
2066X22327C3;20T0005C3;2066X
2066X22331C3;20T0005C3;2066X
2066X22335C3;20T0005C3;2066X
2066X22343C3;20T0005C3;2066X
2066X22347C3;20T0005C3;2066X
2066X22351C3;20T0005C3;2066X
2066X22361C3;20T0005C3;2066X
2066X22363C3;20T0005C3;2066X
2066X22365C3;20T0005C3;2066X
2066X22367C3;20T0005C3;2066X
2066X22369C3;20T0005C3;2066X
2066X22371C3;20T0005C3;2066X
2067J22201C3;20T0005C3;2067J
2067J22203C3;20T0005C3;2067J
2067J22205C3;20T0005C3;2067J
2067J22207C3;20T0005C3;2067J
2067J22209C3;20T0005C3;2067J
2067J22211C3;20T0005C3;2067J
2067J22213C3;20T0005C3;2067J
2067J22215C3;20T0005C3;2067J
2067J22217C3;20T0005C3;2067J
2067J22219C3;20T0005C3;2067J
2067J22221C3;20T0005C3;2067J
2067J22223C3;20T0005C3;2067J
2067J22225C3;20T0005C3;2067J
2067J22227C3;20T0005C3;2067J
2067J22229C3;20T0005C3;2067J
2067J22231C3;20T0005C3;2067J
2067J22233C3;20T0005C3;2067J
2067J22303C3;20T0005C3;2067J
2067J22305C3;20T0005C3;2067J
2067J22307C3;20T0005C3;2067J
2067J22311C3;20T0005C3;2067J
2067J22317C3;20T0005C3;2067J
2067J22325C3;20T0005C3;2067J
2067J22327C3;20T0005C3;2067J
2067J22331C3;20T0005C3;2067J
2067J22335C3;20T0005C3;2067J
2067J22343C3;20T0005C3;2067J
2067J22347C3;20T0005C3;2067J
2067J22351C3;20T0005C3;2067J
2067J22361C3;20T0005C3;2067J
2067J22363C3;20T0005C3;2067J
2067J22365C3;20T0005C3;2067J
2067J22367C3;20T0005C3;2067J
2067J22369C3;20T0005C3;2067J
2067J22371C3;20T0005C3;2067J
2067J82235C3;20T0005C3;2067J
2068V22201C3;20T0005C3;2068V
2068V22203C3;20T0005C3;2068V
2068V22205C3;20T0005C3;2068V
2068V22207C3;20T0005C3;2068V
2068V22209C3;20T0005C3;2068V
2068V22211C3;20T0005C3;2068V
2068V22213C3;20T0005C3;2068V
2068V22215C3;20T0005C3;2068V
2068V22217C3;20T0005C3;2068V
2068V22219C3;20T0005C3;2068V
2068V22221C3;20T0005C3;2068V
2068V22223C3;20T0005C3;2068V
2068V22225C3;20T0005C3;2068V
2068V22227C3;20T0005C3;2068V
2068V22229C3;20T0005C3;2068V
2068V22231C3;20T0005C3;2068V
2068V22233C3;20T0005C3;2068V
2068V22235C3;20T0005C3;2068V
2068V22303C3;20T0005C3;2068V
2068V22305C3;20T0005C3;2068V
2068V22307C3;20T0005C3;2068V
2068V22311C3;20T0005C3;2068V
2068V22317C3;20T0005C3;2068V
2068V22325C3;20T0005C3;2068V
2068V22327C3;20T0005C3;2068V
2068V22331C3;20T0005C3;2068V
2068V22335C3;20T0005C3;2068V
2068V22343C3;20T0005C3;2068V
2068V22347C3;20T0005C3;2068V
2068V22351C3;20T0005C3;2068V
2068V22361C3;20T0005C3;2068V
2068V22363C3;20T0005C3;2068V
2068V22365C3;20T0005C3;2068V
2068V22367C3;20T0005C3;2068V
2068V22369C3;20T0005C3;2068V
2068V22371C3;20T0005C3;2068V
2069S22205C3;20T0005C3;2069S
2069S22207C3;20T0005C3;2069S
2069S22209C3;20T0005C3;2069S
2069S22211C3;20T0005C3;2069S
2069S22213C3;20T0005C3;2069S
2069S22215C3;20T0005C3;2069S
2069S22217C3;20T0005C3;2069S
2069S22219C3;20T0005C3;2069S
2069S22221C3;20T0005C3;2069S
2069S22223C3;20T0005C3;2069S
2069S22227C3;20T0005C3;2069S
2069S22231C3;20T0005C3;2069S
2069S22233C3;20T0005C3;2069S
2069S22235C3;20T0005C3;2069S
2069S22311C3;20T0005C3;2069S
2069S22325C3;20T0005C3;2069S
2069S22331C3;20T0005C3;2069S
2069S22349C3;20T0005C3;2069S
2070D22207C3;20T0005C3;2070D
2070D22209C3;20T0005C3;2070D
2070D22211C3;20T0005C3;2070D
2070D22213C3;20T0005C3;2070D
2070D22215C3;20T0005C3;2070D
2070D22217C3;20T0005C3;2070D
2070D22219C3;20T0005C3;2070D
2070D22221C3;20T0005C3;2070D
2070D22223C3;20T0005C3;2070D
2070D22227C3;20T0005C3;2070D
2070D22231C3;20T0005C3;2070D
2070D22233C3;20T0005C3;2070D
2070D22235C3;20T0005C3;2070D
2070D22311C3;20T0005C3;2070D
2070D22315C3;20T0005C3;2070D
2070D22325C3;20T0005C3;2070D
2070D22331C3;20T0005C3;2070D
2070D22349C3;20T0005C3;2070D
2071L22201C3;20T0005C3;2071L
2071L22203C3;20T0005C3;2071L
2071L22205C3;20T0005C3;2071L
2071L22207C3;20T0005C3;2071L
2071L22209C3;20T0005C3;2071L
2071L22211C3;20T0005C3;2071L
2071L22213C3;20T0005C3;2071L
2071L22215C3;20T0005C3;2071L
2071L22217C3;20T0005C3;2071L
2071L22219C3;20T0005C3;2071L
2071L22221C3;20T0005C3;2071L
2071L22223C3;20T0005C3;2071L
2071L22225C3;20T0005C3;2071L
2071L22227C3;20T0005C3;2071L
2071L22229C3;20T0005C3;2071L
2071L22231C3;20T0005C3;2071L
2071L22233C3;20T0005C3;2071L
2071L22235C3;20T0005C3;2071L
2071L22303C3;20T0005C3;2071L
2071L22305C3;20T0005C3;2071L
2071L22307C3;20T0005C3;2071L
2071L22311C3;20T0005C3;2071L
2071L22317C3;20T0005C3;2071L
2071L22325C3;20T0005C3;2071L
2071L22327C3;20T0005C3;2071L
2071L22331C3;20T0005C3;2071L
2071L22335C3;20T0005C3;2071L
2071L22343C3;20T0005C3;2071L
2071L22347C3;20T0005C3;2071L
2071L22351C3;20T0005C3;2071L
2071L22361C3;20T0005C3;2071L
2071L22363C3;20T0005C3;2071L
2071L22365C3;20T0005C3;2071L
2071L22367C3;20T0005C3;2071L
2071L22369C3;20T0005C3;2071L
2071L22371C3;20T0005C3;2071L
2072M22201C3;20T0005C3;2072M
2072M22203C3;20T0005C3;2072M
2072M22205C3;20T0005C3;2072M
2072M22207C3;20T0005C3;2072M
2072M22209C3;20T0005C3;2072M
2072M22211C3;20T0005C3;2072M
2072M22213C3;20T0005C3;2072M
2072M22215C3;20T0005C3;2072M
2072M22217C3;20T0005C3;2072M
2072M22219C3;20T0005C3;2072M
2072M22221C3;20T0005C3;2072M
2072M22223C3;20T0005C3;2072M
2072M22225C3;20T0005C3;2072M
2072M22227C3;20T0005C3;2072M
2072M22229C3;20T0005C3;2072M
2072M22231C3;20T0005C3;2072M
2072M22233C3;20T0005C3;2072M
2072M22235C3;20T0005C3;2072M
2072M22303C3;20T0005C3;2072M
2072M22305C3;20T0005C3;2072M
2072M22307C3;20T0005C3;2072M
2072M22311C3;20T0005C3;2072M
2072M22317C3;20T0005C3;2072M
2072M22325C3;20T0005C3;2072M
2072M22327C3;20T0005C3;2072M
2072M22331C3;20T0005C3;2072M
2072M22335C3;20T0005C3;2072M
2072M22343C3;20T0005C3;2072M
2072M22347C3;20T0005C3;2072M
2072M22351C3;20T0005C3;2072M
2072M22361C3;20T0005C3;2072M
2072M22363C3;20T0005C3;2072M
2072M22365C3;20T0005C3;2072M
2072M22367C3;20T0005C3;2072M
2072M22369C3;20T0005C3;2072M
2072M22371C3;20T0005C3;2072M
2073X22201C3;20T0005C3;2073X
2073X22203C3;20T0005C3;2073X
2073X22205C3;20T0005C3;2073X
2073X22207C3;20T0005C3;2073X
2073X22209C3;20T0005C3;2073X
2073X22211C3;20T0005C3;2073X
2073X22213C3;20T0005C3;2073X
2073X22215C3;20T0005C3;2073X
2073X22217C3;20T0005C3;2073X
2073X22219C3;20T0005C3;2073X
2073X22221C3;20T0005C3;2073X
2073X22223C3;20T0005C3;2073X
2073X22225C3;20T0005C3;2073X
2073X22227C3;20T0005C3;2073X
2073X22229C3;20T0005C3;2073X
2073X22231C3;20T0005C3;2073X
2073X22233C3;20T0005C3;2073X
2073X22235C3;20T0005C3;2073X
2073X22303C3;20T0005C3;2073X
2073X22305C3;20T0005C3;2073X
2073X22307C3;20T0005C3;2073X
2073X22311C3;20T0005C3;2073X
2073X22317C3;20T0005C3;2073X
2073X22325C3;20T0005C3;2073X
2073X22327C3;20T0005C3;2073X
2073X22331C3;20T0005C3;2073X
2073X22335C3;20T0005C3;2073X
2073X22343C3;20T0005C3;2073X
2073X22347C3;20T0005C3;2073X
2073X22351C3;20T0005C3;2073X
2073X22361C3;20T0005C3;2073X
2073X22363C3;20T0005C3;2073X
2073X22365C3;20T0005C3;2073X
2073X22367C3;20T0005C3;2073X
2073X22369C3;20T0005C3;2073X
2073X22371C3;20T0005C3;2073X
2074J22201C3;20T0005C3;2074J
2074J22203C3;20T0005C3;2074J
2074J22205C3;20T0005C3;2074J
2074J22207C3;20T0005C3;2074J
2074J22209C3;20T0005C3;2074J
2074J22211C3;20T0005C3;2074J
2074J22213C3;20T0005C3;2074J
2074J22215C3;20T0005C3;2074J
2074J22217C3;20T0005C3;2074J
2074J22219C3;20T0005C3;2074J
2074J22221C3;20T0005C3;2074J
2074J22223C3;20T0005C3;2074J
2074J22225C3;20T0005C3;2074J
2074J22227C3;20T0005C3;2074J
2074J22229C3;20T0005C3;2074J
2074J22231C3;20T0005C3;2074J
2074J22233C3;20T0005C3;2074J
2074J22235C3;20T0005C3;2074J
2074J22303C3;20T0005C3;2074J
2074J22305C3;20T0005C3;2074J
2074J22307C3;20T0005C3;2074J
2074J22311C3;20T0005C3;2074J
2074J22317C3;20T0005C3;2074J
2074J22325C3;20T0005C3;2074J
2074J22327C3;20T0005C3;2074J
2074J22331C3;20T0005C3;2074J
2074J22335C3;20T0005C3;2074J
2074J22343C3;20T0005C3;2074J
2074J22347C3;20T0005C3;2074J
2074J22351C3;20T0005C3;2074J
2074J22361C3;20T0005C3;2074J
2074J22363C3;20T0005C3;2074J
2074J22365C3;20T0005C3;2074J
2074J22367C3;20T0005C3;2074J
2074J22369C3;20T0005C3;2074J
2074J22371C3;20T0005C3;2074J
2075V22201C3;20T0005C3;2075V
2075V22203C3;20T0005C3;2075V
2075V22205C3;20T0005C3;2075V
2075V22207C3;20T0005C3;2075V
2075V22209C3;20T0005C3;2075V
2075V22211C3;20T0005C3;2075V
2075V22213C3;20T0005C3;2075V
2075V22215C3;20T0005C3;2075V
2075V22217C3;20T0005C3;2075V
2075V22219C3;20T0005C3;2075V
2075V22221C3;20T0005C3;2075V
2075V22223C3;20T0005C3;2075V
2075V22225C3;20T0005C3;2075V
2075V22227C3;20T0005C3;2075V
2075V22229C3;20T0005C3;2075V
2075V22231C3;20T0005C3;2075V
2075V22233C3;20T0005C3;2075V
2075V22235C3;20T0005C3;2075V
2075V22303C3;20T0005C3;2075V
2075V22305C3;20T0005C3;2075V
2075V22307C3;20T0005C3;2075V
2075V22311C3;20T0005C3;2075V
2075V22317C3;20T0005C3;2075V
2075V22325C3;20T0005C3;2075V
2075V22327C3;20T0005C3;2075V
2075V22331C3;20T0005C3;2075V
2075V22335C3;20T0005C3;2075V
2075V22343C3;20T0005C3;2075V
2075V22347C3;20T0005C3;2075V
2075V22351C3;20T0005C3;2075V
2075V22361C3;20T0005C3;2075V
2075V22363C3;20T0005C3;2075V
2075V22365C3;20T0005C3;2075V
2075V22367C3;20T0005C3;2075V
2075V22369C3;20T0005C3;2075V
2075V22371C3;20T0005C3;2075V
2076S22205C3;20T0005C3;2076S
2076S22207C3;20T0005C3;2076S
2076S22209C3;20T0005C3;2076S
2076S22211C3;20T0005C3;2076S
2076S22213C3;20T0005C3;2076S
2076S22215C3;20T0005C3;2076S
2076S22217C3;20T0005C3;2076S
2076S22219C3;20T0005C3;2076S
2076S22221C3;20T0005C3;2076S
2076S22223C3;20T0005C3;2076S
2076S22227C3;20T0005C3;2076S
2076S22231C3;20T0005C3;2076S
2076S22233C3;20T0005C3;2076S
2076S22235C3;20T0005C3;2076S
2076S22311C3;20T0005C3;2076S
2076S22325C3;20T0005C3;2076S
2076S22331C3;20T0005C3;2076S
2076S22349C3;20T0005C3;2076S
2077D22207C3;20T0005C3;2077D
2077D22209C3;20T0005C3;2077D
2077D22211C3;20T0005C3;2077D
2077D22213C3;20T0005C3;2077D
2077D22215C3;20T0005C3;2077D
2077D22217C3;20T0005C3;2077D
2077D22219C3;20T0005C3;2077D
2077D22221C3;20T0005C3;2077D
2077D22223C3;20T0005C3;2077D
2077D22227C3;20T0005C3;2077D
2077D22231C3;20T0005C3;2077D
2077D22233C3;20T0005C3;2077D
2077D22235C3;20T0005C3;2077D
2077D22311C3;20T0005C3;2077D
2077D22315C3;20T0005C3;2077D
2077D22325C3;20T0005C3;2077D
2077D22331C3;20T0005C3;2077D
2077D22349C3;20T0005C3;2077D
2078L22201C3;20T0005C3;2078L
2078L22203C3;20T0005C3;2078L
2078L22205C3;20T0005C3;2078L
2078L22207C3;20T0005C3;2078L
2078L22209C3;20T0005C3;2078L
2078L22211C3;20T0005C3;2078L
